year,files,description,city_name,file_urls
2012,"[{'path': 'full/3920ced4a3971d70f53361650d55d81193e013ef.csv', 'checksum': '6ebb583d6edd5dac07e8b3124284f249', 'url': 'https://transcal.s3.amazonaws.com/public/export/bradbury-2012.csv'}]",Download Bradbury payroll data for 2012,Bradbury,https://transcal.s3.amazonaws.com/public/export/bradbury-2012.csv
2015,"[{'path': 'full/7d879641736e7f57d0071cb0f6849da020463949.csv', 'checksum': '9e870575d7868eb2b91f42f9e6732914', 'url': 'https://transcal.s3.amazonaws.com/public/export/brentwood-2015.csv'}]",Download Brentwood payroll data for 2015,Brentwood,https://transcal.s3.amazonaws.com/public/export/brentwood-2015.csv
2016,"[{'path': 'full/bf1f0f66950f841c5e1997877ad1a30906b45f47.csv', 'checksum': '23b11e122de4c26758f97940371ab861', 'url': 'https://transcal.s3.amazonaws.com/public/export/brawley-2016.csv'}]",Download Brawley payroll data for 2016,Brawley,https://transcal.s3.amazonaws.com/public/export/brawley-2016.csv
2011,"[{'path': 'full/b1ed5f32a4d4dd610ddea6dd1aa36dbf1d2548cb.csv', 'checksum': 'd4159771ea1e5c755e730c61971ea119', 'url': 'https://transcal.s3.amazonaws.com/public/export/brea-2011.csv'}]",Download Brea payroll data for 2011,Brea,https://transcal.s3.amazonaws.com/public/export/brea-2011.csv
2014,"[{'path': 'full/c0d28e00832f18ccff351a10a080c08c066dfdc9.csv', 'checksum': '0418890fdd6b0c7100fd872a83174294', 'url': 'https://transcal.s3.amazonaws.com/public/export/brawley-2014.csv'}]",Download Brawley payroll data for 2014,Brawley,https://transcal.s3.amazonaws.com/public/export/brawley-2014.csv
2012,"[{'path': 'full/012c8efb31fc948151ef53cddd81ea4766f1a756.csv', 'checksum': '1088af52c01397dfddadd2dc23c9c641', 'url': 'https://transcal.s3.amazonaws.com/public/export/brawley-2012.csv'}]",Download Brawley payroll data for 2012,Brawley,https://transcal.s3.amazonaws.com/public/export/brawley-2012.csv
2013,"[{'path': 'full/6c7a3ec0e5397d787574c31cbefa5febe843aa40.csv', 'checksum': '61834092c65d4183fa23ca56f134ff90', 'url': 'https://transcal.s3.amazonaws.com/public/export/brawley-2013.csv'}]",Download Brawley payroll data for 2013,Brawley,https://transcal.s3.amazonaws.com/public/export/brawley-2013.csv
2015,"[{'path': 'full/23083c8b50ee00a82142f9c126a4fae75d943650.csv', 'checksum': 'ed5b913660c6fdc48b0aee6db37971f6', 'url': 'https://transcal.s3.amazonaws.com/public/export/blythe-2015.csv'}]",Download Blythe payroll data for 2015,Blythe,https://transcal.s3.amazonaws.com/public/export/blythe-2015.csv
2013,"[{'path': 'full/f853b9f234688c78142f5b04e842029a8bd5b479.csv', 'checksum': 'e229b238587db9e1412b8e7fb8550f65', 'url': 'https://transcal.s3.amazonaws.com/public/export/blythe-2013.csv'}]",Download Blythe payroll data for 2013,Blythe,https://transcal.s3.amazonaws.com/public/export/blythe-2013.csv
2014,"[{'path': 'full/de71e8f544ac2b9f0e6182401ea64890b36d4bc2.csv', 'checksum': '5f614b4156aa6dac48c41d2e3b7ced5b', 'url': 'https://transcal.s3.amazonaws.com/public/export/blythe-2014.csv'}]",Download Blythe payroll data for 2014,Blythe,https://transcal.s3.amazonaws.com/public/export/blythe-2014.csv
2015,"[{'path': 'full/5ebc8533df4bfb0152b8b4aaf021a69f8aa0923b.csv', 'checksum': '182e15adc11ce33789edd13f69e11c42', 'url': 'https://transcal.s3.amazonaws.com/public/export/brawley-2015.csv'}]",Download Brawley payroll data for 2015,Brawley,https://transcal.s3.amazonaws.com/public/export/brawley-2015.csv
2012,"[{'path': 'full/b3e8768eab750cac0df2cb0be8dee472ff13cfeb.csv', 'checksum': 'c9e05be3f643028018609211dc2633a4', 'url': 'https://transcal.s3.amazonaws.com/public/export/blythe-2012.csv'}]",Download Blythe payroll data for 2012,Blythe,https://transcal.s3.amazonaws.com/public/export/blythe-2012.csv
2016,"[{'path': 'full/4c840db47332f4cf36cfa5872eb1ce697d8b2c9d.csv', 'checksum': '0755846a0ed3b87c4257c37670091ea6', 'url': 'https://transcal.s3.amazonaws.com/public/export/blythe-2016.csv'}]",Download Blythe payroll data for 2016,Blythe,https://transcal.s3.amazonaws.com/public/export/blythe-2016.csv
2016,"[{'path': 'full/9dc23ce6022d05f18ea98467263e296524f5f9fd.csv', 'checksum': '9a957c18a12440ed8e9eab5323f5b6ec', 'url': 'https://transcal.s3.amazonaws.com/public/export/bishop-2016.csv'}]",Download Bishop payroll data for 2016,Bishop,https://transcal.s3.amazonaws.com/public/export/bishop-2016.csv
2012,"[{'path': 'full/a098288a2094011482301ade62174bab14f04a45.csv', 'checksum': 'cf9158456e3aacd984f12b425a997dc3', 'url': 'https://transcal.s3.amazonaws.com/public/export/brea-2012.csv'}]",Download Brea payroll data for 2012,Brea,https://transcal.s3.amazonaws.com/public/export/brea-2012.csv
2011,"[{'path': 'full/4583b9c6b2905b0df48cc7676db723021aabd04c.csv', 'checksum': '4d8ce00723206d8f909401f6320e9685', 'url': 'https://transcal.s3.amazonaws.com/public/export/bishop-2011.csv'}]",Download Bishop payroll data for 2011,Bishop,https://transcal.s3.amazonaws.com/public/export/bishop-2011.csv
2014,"[{'path': 'full/d3f1702d01f578332fba2a8dac60a29733ae3e9d.csv', 'checksum': '216edbea8cba9b126ccc012c2d4f8d43', 'url': 'https://transcal.s3.amazonaws.com/public/export/bishop-2014.csv'}]",Download Bishop payroll data for 2014,Bishop,https://transcal.s3.amazonaws.com/public/export/bishop-2014.csv
2013,"[{'path': 'full/929ef452880f3ef6d5a04580c12714b34821c78b.csv', 'checksum': '150410877dc1170ab15b689116cfd876', 'url': 'https://transcal.s3.amazonaws.com/public/export/bishop-2013.csv'}]",Download Bishop payroll data for 2013,Bishop,https://transcal.s3.amazonaws.com/public/export/bishop-2013.csv
2011,"[{'path': 'full/d7588980c9a5350a8822830bb84bb7db82be6bfb.csv', 'checksum': '01aa0449bef399fa5d0a6bd8c197ae42', 'url': 'https://transcal.s3.amazonaws.com/public/export/blythe-2011.csv'}]",Download Blythe payroll data for 2011,Blythe,https://transcal.s3.amazonaws.com/public/export/blythe-2011.csv
2015,"[{'path': 'full/2e58bb80c6879ccafabcc974c77d4a31a47ecb13.csv', 'checksum': 'a7a51c7b7709f490aeae5d9883c5fb5e', 'url': 'https://transcal.s3.amazonaws.com/public/export/bishop-2015.csv'}]",Download Bishop payroll data for 2015,Bishop,https://transcal.s3.amazonaws.com/public/export/bishop-2015.csv
2016,"[{'path': 'full/8fcca816780ebd28eb43575d6ce4b235cf84538a.csv', 'checksum': '6f5836f79b159a8148e827385642850a', 'url': 'https://transcal.s3.amazonaws.com/public/export/blue-lake-2016.csv'}]",Download Blue Lake payroll data for 2016,Blue Lake,https://transcal.s3.amazonaws.com/public/export/blue-lake-2016.csv
2015,"[{'path': 'full/91aeaebfc614a2b906c9853199f25101b09063ac.csv', 'checksum': '83e54753265bb01a0483d21b0c64c936', 'url': 'https://transcal.s3.amazonaws.com/public/export/blue-lake-2015.csv'}]",Download Blue Lake payroll data for 2015,Blue Lake,https://transcal.s3.amazonaws.com/public/export/blue-lake-2015.csv
2014,"[{'path': 'full/b60d80ee76e1ef5ca1061406c17dea9fee90f509.csv', 'checksum': '3ca16e98a7ea1d1a4492217bc954e2de', 'url': 'https://transcal.s3.amazonaws.com/public/export/blue-lake-2014.csv'}]",Download Blue Lake payroll data for 2014,Blue Lake,https://transcal.s3.amazonaws.com/public/export/blue-lake-2014.csv
2013,"[{'path': 'full/b6e70a84758bdc0fd9b8c34578eca184014f62ca.csv', 'checksum': '3808bb5f32225881b998cfc91b92ff93', 'url': 'https://transcal.s3.amazonaws.com/public/export/blue-lake-2013.csv'}]",Download Blue Lake payroll data for 2013,Blue Lake,https://transcal.s3.amazonaws.com/public/export/blue-lake-2013.csv
2012,"[{'path': 'full/20c1f7136f49bf1c4a4c70129413efb3e20fb7cf.csv', 'checksum': '7c0cc3e0a3ef77d98d46d9751f043af5', 'url': 'https://transcal.s3.amazonaws.com/public/export/blue-lake-2012.csv'}]",Download Blue Lake payroll data for 2012,Blue Lake,https://transcal.s3.amazonaws.com/public/export/blue-lake-2012.csv
2016,"[{'path': 'full/80a75336e7327bc8be49de1aee5e14e369b5627b.csv', 'checksum': '970f33691c9a842cf9b0ded29aee4d63', 'url': 'https://transcal.s3.amazonaws.com/public/export/biggs-2016.csv'}]",Download Biggs payroll data for 2016,Biggs,https://transcal.s3.amazonaws.com/public/export/biggs-2016.csv
2015,"[{'path': 'full/30d89d58881a6c65784a69f7f7db80430b94d045.csv', 'checksum': 'a13cf7c204c67e9d56d6dea14ffe1681', 'url': 'https://transcal.s3.amazonaws.com/public/export/biggs-2015.csv'}]",Download Biggs payroll data for 2015,Biggs,https://transcal.s3.amazonaws.com/public/export/biggs-2015.csv
2014,"[{'path': 'full/70e61d7a8c8f58e69dffb49f41ad13a98cf72617.csv', 'checksum': '0cd039c204e85cb7801b4fd8eb9d3ecb', 'url': 'https://transcal.s3.amazonaws.com/public/export/biggs-2014.csv'}]",Download Biggs payroll data for 2014,Biggs,https://transcal.s3.amazonaws.com/public/export/biggs-2014.csv
2013,"[{'path': 'full/4e9d7d3cd8f48e2c92e01be1a38519056c6d4be1.csv', 'checksum': '563984fdc2f0c3cdda3a5c1067a17616', 'url': 'https://transcal.s3.amazonaws.com/public/export/biggs-2013.csv'}]",Download Biggs payroll data for 2013,Biggs,https://transcal.s3.amazonaws.com/public/export/biggs-2013.csv
2012,"[{'path': 'full/5ea0b3ecd063e57738cf8a202ab9cf29d217bc58.csv', 'checksum': 'bc797b3fc3e0d89716c9b9a37b6d2b64', 'url': 'https://transcal.s3.amazonaws.com/public/export/biggs-2012.csv'}]",Download Biggs payroll data for 2012,Biggs,https://transcal.s3.amazonaws.com/public/export/biggs-2012.csv
2012,"[{'path': 'full/c2e6c2cf5fd0c1776f8a4fd1d8f40ce8dfb70e3f.csv', 'checksum': '033872a3d276ba27148c48ab0115d768', 'url': 'https://transcal.s3.amazonaws.com/public/export/bishop-2012.csv'}]",Download Bishop payroll data for 2012,Bishop,https://transcal.s3.amazonaws.com/public/export/bishop-2012.csv
2011,"[{'path': 'full/a70640c87ebb0195174cf281ad25259428a8eb1c.csv', 'checksum': '6d9a7755a1d4f33699b9a43691ad1074', 'url': 'https://transcal.s3.amazonaws.com/public/export/brawley-2011.csv'}]",Download Brawley payroll data for 2011,Brawley,https://transcal.s3.amazonaws.com/public/export/brawley-2011.csv
2012,"[{'path': 'full/959c9178be0d2c3ca63595eb5c7864859990e80f.csv', 'checksum': 'b2e5b3863f0c63117dff47db686b8631', 'url': 'https://transcal.s3.amazonaws.com/public/export/big-bear-lake-2012.csv'}]",Download Big Bear Lake payroll data for 2012,Big Bear Lake,https://transcal.s3.amazonaws.com/public/export/big-bear-lake-2012.csv
2016,"[{'path': 'full/5844ecf0b58201b1b0ab9ddba53d639df761b133.csv', 'checksum': '95837c971805ad2e93978eaff1a097f4', 'url': 'https://transcal.s3.amazonaws.com/public/export/big-bear-lake-2016.csv'}]",Download Big Bear Lake payroll data for 2016,Big Bear Lake,https://transcal.s3.amazonaws.com/public/export/big-bear-lake-2016.csv
2015,"[{'path': 'full/cd94ff7ec3ad2bdca506bb53245fa0f42c7a379c.csv', 'checksum': '337ced60a8a8a3884e13fd511337f222', 'url': 'https://transcal.s3.amazonaws.com/public/export/big-bear-lake-2015.csv'}]",Download Big Bear Lake payroll data for 2015,Big Bear Lake,https://transcal.s3.amazonaws.com/public/export/big-bear-lake-2015.csv
2013,"[{'path': 'full/561ab9133fce0ff2b029e6ea5edcdb1397355757.csv', 'checksum': 'b1acdc1a453086a8e5d1d8e5efac264c', 'url': 'https://transcal.s3.amazonaws.com/public/export/big-bear-lake-2013.csv'}]",Download Big Bear Lake payroll data for 2013,Big Bear Lake,https://transcal.s3.amazonaws.com/public/export/big-bear-lake-2013.csv
2011,"[{'path': 'full/f471f963c0d6d4f96ed66cc34b3e4016b8ed9919.csv', 'checksum': '4abda83086de32071346814132d88181', 'url': 'https://transcal.s3.amazonaws.com/public/export/biggs-2011.csv'}]",Download Biggs payroll data for 2011,Biggs,https://transcal.s3.amazonaws.com/public/export/biggs-2011.csv
2011,"[{'path': 'full/3720b8a25e550fe4e183a8613c88abcbdc7467f7.csv', 'checksum': '42bc3295d16e2fabc6f1a7c07e18da2b', 'url': 'https://transcal.s3.amazonaws.com/public/export/big-bear-lake-2011.csv'}]",Download Big Bear Lake payroll data for 2011,Big Bear Lake,https://transcal.s3.amazonaws.com/public/export/big-bear-lake-2011.csv
2014,"[{'path': 'full/9c6437558802d3f56bda200d524b2b6bb28db72b.csv', 'checksum': 'f07b5844e8902cc6ec64addfac1b038a', 'url': 'https://transcal.s3.amazonaws.com/public/export/big-bear-lake-2014.csv'}]",Download Big Bear Lake payroll data for 2014,Big Bear Lake,https://transcal.s3.amazonaws.com/public/export/big-bear-lake-2014.csv
2015,"[{'path': 'full/65b06c1d07255c989fe2ebbd17a8fa45f1376e82.csv', 'checksum': 'ba9213c1a6813123d9544c7802966325', 'url': 'https://transcal.s3.amazonaws.com/public/export/beverly-hills-2015.csv'}]",Download Beverly Hills payroll data for 2015,Beverly Hills,https://transcal.s3.amazonaws.com/public/export/beverly-hills-2015.csv
2016,"[{'path': 'full/0b83e7a14ac83ede98803c8c5770d7e2efa80b59.csv', 'checksum': '776422b61288086bb4cb1950e083efb4', 'url': 'https://transcal.s3.amazonaws.com/public/export/beverly-hills-2016.csv'}]",Download Beverly Hills payroll data for 2016,Beverly Hills,https://transcal.s3.amazonaws.com/public/export/beverly-hills-2016.csv
2013,"[{'path': 'full/af0d1b3043096141b2ecae89b622a83a3a856b1e.csv', 'checksum': 'd121343b0cfc464dc18d5972eac065ed', 'url': 'https://transcal.s3.amazonaws.com/public/export/beverly-hills-2013.csv'}]",Download Beverly Hills payroll data for 2013,Beverly Hills,https://transcal.s3.amazonaws.com/public/export/beverly-hills-2013.csv
2011,"[{'path': 'full/9e632505ef1c112ad3c4d5c55e13b8518278e0e9.csv', 'checksum': '48ee6da97eb60d15727cdc612a50bf88', 'url': 'https://transcal.s3.amazonaws.com/public/export/beverly-hills-2011.csv'}]",Download Beverly Hills payroll data for 2011,Beverly Hills,https://transcal.s3.amazonaws.com/public/export/beverly-hills-2011.csv
2014,"[{'path': 'full/d0539d7ee5b27864f0ea0f85492d6599250bb353.csv', 'checksum': 'f05e7f9e0aebbe604f27e69c26a5ef00', 'url': 'https://transcal.s3.amazonaws.com/public/export/beverly-hills-2014.csv'}]",Download Beverly Hills payroll data for 2014,Beverly Hills,https://transcal.s3.amazonaws.com/public/export/beverly-hills-2014.csv
2012,"[{'path': 'full/a4778c46963b8dd5433aed8e5872719934c69b25.csv', 'checksum': 'cdafbfc2e65a3391002225d66e3ef7cb', 'url': 'https://transcal.s3.amazonaws.com/public/export/beverly-hills-2012.csv'}]",Download Beverly Hills payroll data for 2012,Beverly Hills,https://transcal.s3.amazonaws.com/public/export/beverly-hills-2012.csv
2013,"[{'path': 'full/98440718004172d8a133be0f8576427d1088ef5f.csv', 'checksum': '5e6629ed23fffa882032defa9b636bf3', 'url': 'https://transcal.s3.amazonaws.com/public/export/berkeley-2013.csv'}]",Download Berkeley payroll data for 2013,Berkeley,https://transcal.s3.amazonaws.com/public/export/berkeley-2013.csv
2016,"[{'path': 'full/a918c16ef9870317f9467c733997ee975babee62.csv', 'checksum': '25800f1444e2505a902118c3377053e9', 'url': 'https://transcal.s3.amazonaws.com/public/export/benicia-2016.csv'}]",Download Benicia payroll data for 2016,Benicia,https://transcal.s3.amazonaws.com/public/export/benicia-2016.csv
2016,"[{'path': 'full/d085753292240f0e0623b11bf4f760017635e41a.csv', 'checksum': 'a48eadfadebdcabb60ffd81bc6ac0eab', 'url': 'https://transcal.s3.amazonaws.com/public/export/berkeley-2016.csv'}]",Download Berkeley payroll data for 2016,Berkeley,https://transcal.s3.amazonaws.com/public/export/berkeley-2016.csv
2011,"[{'path': 'full/0719da0dd891c8aafa00053695f4c34ce3def356.csv', 'checksum': 'c0295c77186ac2e8f7275f22c6a752c8', 'url': 'https://transcal.s3.amazonaws.com/public/export/berkeley-2011.csv'}]",Download Berkeley payroll data for 2011,Berkeley,https://transcal.s3.amazonaws.com/public/export/berkeley-2011.csv
2011,"[{'path': 'full/1294553739186133bcfcf03518debf55a8f0eb88.csv', 'checksum': 'd9ff1c3bc48cb1a352d890bac324a44b', 'url': 'https://transcal.s3.amazonaws.com/public/export/benicia-2011.csv'}]",Download Benicia payroll data for 2011,Benicia,https://transcal.s3.amazonaws.com/public/export/benicia-2011.csv
2014,"[{'path': 'full/b3e94bcc9603961290d8619c3be302c01e639972.csv', 'checksum': '06eadfbdace8f9d7ef673421558095e0', 'url': 'https://transcal.s3.amazonaws.com/public/export/benicia-2014.csv'}]",Download Benicia payroll data for 2014,Benicia,https://transcal.s3.amazonaws.com/public/export/benicia-2014.csv
2016,"[{'path': 'full/cc919fe6e703232a2b5f2e7fffd29ee8a66eef84.csv', 'checksum': '76594eefaedaf0a419584041e0430880', 'url': 'https://transcal.s3.amazonaws.com/public/export/belvedere-2016.csv'}]",Download Belvedere payroll data for 2016,Belvedere,https://transcal.s3.amazonaws.com/public/export/belvedere-2016.csv
2015,"[{'path': 'full/67cfd56fa579d4649a9982fb930aaac44f6680df.csv', 'checksum': 'f0134898123adcda205e46446d62c440', 'url': 'https://transcal.s3.amazonaws.com/public/export/belvedere-2015.csv'}]",Download Belvedere payroll data for 2015,Belvedere,https://transcal.s3.amazonaws.com/public/export/belvedere-2015.csv
2015,"[{'path': 'full/eeaf3113362c254107ec420db1c4c126f13cf1b1.csv', 'checksum': '67065c964c7aa73ba7e653dc148944ec', 'url': 'https://transcal.s3.amazonaws.com/public/export/benicia-2015.csv'}]",Download Benicia payroll data for 2015,Benicia,https://transcal.s3.amazonaws.com/public/export/benicia-2015.csv
2012,"[{'path': 'full/16bebaf5bd52d9fe90b55ade0a774730a9617773.csv', 'checksum': '47f630891383c62fadaf70572db2fec7', 'url': 'https://transcal.s3.amazonaws.com/public/export/benicia-2012.csv'}]",Download Benicia payroll data for 2012,Benicia,https://transcal.s3.amazonaws.com/public/export/benicia-2012.csv
2015,"[{'path': 'full/e6e303000ecf00a447de7b7524c469daa1d119c0.csv', 'checksum': 'e6ebf9dfbc3b235c73546a85dd206d58', 'url': 'https://transcal.s3.amazonaws.com/public/export/berkeley-2015.csv'}]",Download Berkeley payroll data for 2015,Berkeley,https://transcal.s3.amazonaws.com/public/export/berkeley-2015.csv
2013,"[{'path': 'full/a5210016834fc7cfda3386ec556a5e6746c25505.csv', 'checksum': '930adc4f6192fb5dcea53d0e09451bac', 'url': 'https://transcal.s3.amazonaws.com/public/export/benicia-2013.csv'}]",Download Benicia payroll data for 2013,Benicia,https://transcal.s3.amazonaws.com/public/export/benicia-2013.csv
2014,"[{'path': 'full/a8f493bc435e271b2602506d0c7e0dc0c94668cb.csv', 'checksum': 'c9e64d8a24a4f6ce8fec2c2327a903e6', 'url': 'https://transcal.s3.amazonaws.com/public/export/belvedere-2014.csv'}]",Download Belvedere payroll data for 2014,Belvedere,https://transcal.s3.amazonaws.com/public/export/belvedere-2014.csv
2013,"[{'path': 'full/ba402221c609190f311733d26652d5083b310312.csv', 'checksum': '0c3b129868bd1f627b14eb73ba1ebca0', 'url': 'https://transcal.s3.amazonaws.com/public/export/belvedere-2013.csv'}]",Download Belvedere payroll data for 2013,Belvedere,https://transcal.s3.amazonaws.com/public/export/belvedere-2013.csv
2012,"[{'path': 'full/8234b7f617d3fea71f5fc80788e28e6473d3bdee.csv', 'checksum': 'b4d32a5406b77616bbf8696586b6d820', 'url': 'https://transcal.s3.amazonaws.com/public/export/belvedere-2012.csv'}]",Download Belvedere payroll data for 2012,Belvedere,https://transcal.s3.amazonaws.com/public/export/belvedere-2012.csv
2014,"[{'path': 'full/0652c8d6b172a0b57b018ae633efc91f072ab44c.csv', 'checksum': '67421a943c13f5f887dbeac0a06e8b48', 'url': 'https://transcal.s3.amazonaws.com/public/export/belmont-2014.csv'}]",Download Belmont payroll data for 2014,Belmont,https://transcal.s3.amazonaws.com/public/export/belmont-2014.csv
2013,"[{'path': 'full/78520e4c507e95088982168f09283beefba0211b.csv', 'checksum': '7a5ff6910e5513e4e6968477e6753d04', 'url': 'https://transcal.s3.amazonaws.com/public/export/belmont-2013.csv'}]",Download Belmont payroll data for 2013,Belmont,https://transcal.s3.amazonaws.com/public/export/belmont-2013.csv
2011,"[{'path': 'full/56fbeccf91085e8a10b8df3bdb6e3889b4ea3400.csv', 'checksum': 'cf1c4d02b31b5992faf015789f7f340b', 'url': 'https://transcal.s3.amazonaws.com/public/export/belvedere-2011.csv'}]",Download Belvedere payroll data for 2011,Belvedere,https://transcal.s3.amazonaws.com/public/export/belvedere-2011.csv
2011,"[{'path': 'full/82d202ecd09c68fd2234782cbad62ce4116bbf26.csv', 'checksum': '44d92588a2171d55828493c08ade41ad', 'url': 'https://transcal.s3.amazonaws.com/public/export/belmont-2011.csv'}]",Download Belmont payroll data for 2011,Belmont,https://transcal.s3.amazonaws.com/public/export/belmont-2011.csv
2012,"[{'path': 'full/9bf4fc0a5931871f6da82527e0c2964e00fcc6b3.csv', 'checksum': '88ca72fac2ab813f345997c33201eb89', 'url': 'https://transcal.s3.amazonaws.com/public/export/belmont-2012.csv'}]",Download Belmont payroll data for 2012,Belmont,https://transcal.s3.amazonaws.com/public/export/belmont-2012.csv
2016,"[{'path': 'full/091b76d697560b5f1f3f68483593f67ed524cc51.csv', 'checksum': '6564a6f1be2c4ba1b34e4c2d71ff5d19', 'url': 'https://transcal.s3.amazonaws.com/public/export/belmont-2016.csv'}]",Download Belmont payroll data for 2016,Belmont,https://transcal.s3.amazonaws.com/public/export/belmont-2016.csv
2014,"[{'path': 'full/a307e3c9b3633b0da64c10ae364e5599a905f9ec.csv', 'checksum': '0835675c223aba5a70d415ce69f379c4', 'url': 'https://transcal.s3.amazonaws.com/public/export/bell-gardens-2014.csv'}]",Download Bell Gardens payroll data for 2014,Bell Gardens,https://transcal.s3.amazonaws.com/public/export/bell-gardens-2014.csv
2016,"[{'path': 'full/889776445a2d4136c814ea9af97d425e9e567b2a.csv', 'checksum': '719da895bb99dfa67ec760779d4f87fa', 'url': 'https://transcal.s3.amazonaws.com/public/export/bell-gardens-2016.csv'}]",Download Bell Gardens payroll data for 2016,Bell Gardens,https://transcal.s3.amazonaws.com/public/export/bell-gardens-2016.csv
2014,"[{'path': 'full/6da0c24d5479f3f43ff560829a098aebeb86d189.csv', 'checksum': 'd9f6c904616f16f1ae5a43cf5bbfa186', 'url': 'https://transcal.s3.amazonaws.com/public/export/berkeley-2014.csv'}]",Download Berkeley payroll data for 2014,Berkeley,https://transcal.s3.amazonaws.com/public/export/berkeley-2014.csv
2015,"[{'path': 'full/447321b80ea35c28e131d3c85d8356590681754d.csv', 'checksum': '030412ee8de0da317ad9419e8325b21e', 'url': 'https://transcal.s3.amazonaws.com/public/export/belmont-2015.csv'}]",Download Belmont payroll data for 2015,Belmont,https://transcal.s3.amazonaws.com/public/export/belmont-2015.csv
2013,"[{'path': 'full/57bd6705fa98e4e9fd78baa930bb00e7a0707df4.csv', 'checksum': '77e33645260b08d7f1d68f1eea936b3f', 'url': 'https://transcal.s3.amazonaws.com/public/export/bell-gardens-2013.csv'}]",Download Bell Gardens payroll data for 2013,Bell Gardens,https://transcal.s3.amazonaws.com/public/export/bell-gardens-2013.csv
2011,"[{'path': 'full/8281af7361e37b8fc075fa33b4f494ff3cf6e655.csv', 'checksum': 'b56917dfae0a63bc050b450ca4c525e0', 'url': 'https://transcal.s3.amazonaws.com/public/export/bell-gardens-2011.csv'}]",Download Bell Gardens payroll data for 2011,Bell Gardens,https://transcal.s3.amazonaws.com/public/export/bell-gardens-2011.csv
2015,"[{'path': 'full/9258c8b100908b9bd093b691f29585a45266fef9.csv', 'checksum': '92f33a0189dcfaffa8d25017f8d1813c', 'url': 'https://transcal.s3.amazonaws.com/public/export/bell-gardens-2015.csv'}]",Download Bell Gardens payroll data for 2015,Bell Gardens,https://transcal.s3.amazonaws.com/public/export/bell-gardens-2015.csv
2012,"[{'path': 'full/5cf001ae755211923de5f4325d33d57059665303.csv', 'checksum': 'fcf70997fa8722f9f3ea9052af5841cf', 'url': 'https://transcal.s3.amazonaws.com/public/export/bell-gardens-2012.csv'}]",Download Bell Gardens payroll data for 2012,Bell Gardens,https://transcal.s3.amazonaws.com/public/export/bell-gardens-2012.csv
2016,"[{'path': 'full/fc3390e936785609c1e53791778b331e9b7c7a81.csv', 'checksum': '785a8e016bb341e90e9859eaa6963f50', 'url': 'https://transcal.s3.amazonaws.com/public/export/bellflower-2016.csv'}]",Download Bellflower payroll data for 2016,Bellflower,https://transcal.s3.amazonaws.com/public/export/bellflower-2016.csv
2012,"[{'path': 'full/cc95964650ea7ef176cab4f7ef311e1bdb1a14c2.csv', 'checksum': '0da2657af47d6042ce93fa8ba4430b76', 'url': 'https://transcal.s3.amazonaws.com/public/export/berkeley-2012.csv'}]",Download Berkeley payroll data for 2012,Berkeley,https://transcal.s3.amazonaws.com/public/export/berkeley-2012.csv
2012,"[{'path': 'full/b2b7d126012053eee35fcb17f94592a80ef3452e.csv', 'checksum': '3aeb06161ce020b073ece4cb8ceed79a', 'url': 'https://transcal.s3.amazonaws.com/public/export/bellflower-2012.csv'}]",Download Bellflower payroll data for 2012,Bellflower,https://transcal.s3.amazonaws.com/public/export/bellflower-2012.csv
2013,"[{'path': 'full/35d08f273035bf73aacf0080edf154e181f4b061.csv', 'checksum': '5450bd47d0e9d0737a7e898fcc14ddde', 'url': 'https://transcal.s3.amazonaws.com/public/export/bellflower-2013.csv'}]",Download Bellflower payroll data for 2013,Bellflower,https://transcal.s3.amazonaws.com/public/export/bellflower-2013.csv
2016,"[{'path': 'full/15a27f9375257beba3e08bd69a55fede0ac7b3d2.csv', 'checksum': '10dda7fd6ff98e553cdabb7f21479ab8', 'url': 'https://transcal.s3.amazonaws.com/public/export/bell-2016.csv'}]",Download Bell payroll data for 2016,Bell,https://transcal.s3.amazonaws.com/public/export/bell-2016.csv
2015,"[{'path': 'full/986ae17715264007cac2a2a300d0e3e558a36057.csv', 'checksum': 'e683b1773a4c78429f76bc5024886e9f', 'url': 'https://transcal.s3.amazonaws.com/public/export/bellflower-2015.csv'}]",Download Bellflower payroll data for 2015,Bellflower,https://transcal.s3.amazonaws.com/public/export/bellflower-2015.csv
2014,"[{'path': 'full/1bef90397913f3cd701eccf7461f4ff07d78cff2.csv', 'checksum': 'f23b24e8933c5950c98b8478fe46c0cd', 'url': 'https://transcal.s3.amazonaws.com/public/export/bellflower-2014.csv'}]",Download Bellflower payroll data for 2014,Bellflower,https://transcal.s3.amazonaws.com/public/export/bellflower-2014.csv
2015,"[{'path': 'full/384d9d278e94a7828a7634ceb33b2673314fbcb4.csv', 'checksum': 'd3bfdf1e091fbd330b54cc16ea0f2b2d', 'url': 'https://transcal.s3.amazonaws.com/public/export/bell-2015.csv'}]",Download Bell payroll data for 2015,Bell,https://transcal.s3.amazonaws.com/public/export/bell-2015.csv
2011,"[{'path': 'full/f69f06c2dc9306285d65e567ce93c85d064c9755.csv', 'checksum': '1de7c61d5d48e8c558ad2c313962a1a5', 'url': 'https://transcal.s3.amazonaws.com/public/export/bellflower-2011.csv'}]",Download Bellflower payroll data for 2011,Bellflower,https://transcal.s3.amazonaws.com/public/export/bellflower-2011.csv
